business_id,name,schools,open,category,subcategory,is_vegetarian,review_count,stars,neighborhoods,url,photo_url,city,state,latitude,longitude,is_popular
gle8hR3k1xG7LO_mABwX3A,Atlanta Bread Company Bakery & Cafe,University of Maryland - College Park,yes,Pattisserie,Bakeries,no,23,2.5,University of Maryland - College Park,http://www.yelp.com/biz/atlanta-bread-company-bakery-and-cafe-greenbelt,http://s3-media4.ak.yelpcdn.com/bphoto/JlGHfpJGotnZ9ljHRCRaNg/ms.jpg,Greenbelt,MD,38.998653,-76.912332,0
gLh3KRANMson_TNoX6lfew,Del-Rio Bar,University of Michigan - Ann Arbor,no,Restaurant,American,no,5,4,Downtown Ann Arbor,http://www.yelp.com/biz/del-rio-bar-ann-arbor,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Ann Arbor,MI,42.2805238,-83.749378,0
GLhZFzBQpvYbhmGHPpfIPA,Creeky Tiki,California Polytechnic State University,yes,Restaurant,American,no,20,3.5,California Polytechnic State University,http://www.yelp.com/biz/creeky-tiki-san-luis-obispo,http://s3-media2.ak.yelpcdn.com/bphoto/N9_REWU6K3wWLYxABbPLqg/ms.jpg,San Luis Obispo,CA,35.279714,-120.6633532,1
GLNK91GFAdnQxtKdTBEifA,McDonald's Restaurants,University of Waterloo,yes,Diners,American,no,2,3,University of Waterloo,http://www.yelp.ca/biz/mcdonalds-restaurants-waterloo-4,http://s3-media1.ak.yelpcdn.com/bphoto/17JOA9ByIQsXNTKAg592wQ/ms.jpg,Waterloo,ON,43.4816905,-80.5261043,0
GLoChe_wCEtZU9Ky1QYVMQ,Adesso California Cafe,Brown University,no,Restaurant,Italian,no,2,4,College Hill,http://www.yelp.com/biz/adesso-california-cafe-providence,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Providence,RI,41.8300901,-71.3998136,1
GLSmybF0Wu8nWqNdfMTSYA,Hong Kong Express,University of Southern California,yes,Restaurant,Chinese,no,7,1.5,South Los Angeles,http://www.yelp.com/biz/hong-kong-express-los-angeles-5,http://s3-media2.ak.yelpcdn.com/bphoto/T33Gudy2HrhT5AHGHAiAUQ/ms.jpg,Los Angeles,CA,34.0319507,-118.2915172,0
gmGp0R8_Hf_zJzS5VL6kyQ,Dimitrio & Frida's Food Cart,University of Pennsylvania,yes,Delis,American,no,3,5,University City,http://www.yelp.com/biz/dimitrio-and-fridas-food-cart-philadelphia,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,39.95255,-75.190043,1
GmGWPnFKkVETYBN6m_-7dA,Adam's Sandwiches Plus,Princeton University,no,Delis,American,no,4,5,Princeton University,http://www.yelp.com/biz/adams-sandwiches-plus-skillman,http://s3-media3.ak.yelpcdn.com/bphoto/sLuAm4V3S8FiTvOniA0paw/ms.jpg,Skillman,NJ,40.4081199,-74.70286,1
GmJCX9A3BT-MOCv2uU8eYQ,OK Noodles,University of Washington,yes,Restaurant,Thai,no,5,5,University District,http://www.yelp.com/biz/ok-noodles-seattle-2,http://s3-media2.ak.yelpcdn.com/bphoto/mQdnbC0pMN8-psP104rPUA/ms.jpg,Seattle,WA,47.6624076,-122.3132773,1
Gmkj8Y2T2-k12O5Xt9u7Qg,Skyline Deli,Rice University,yes,Delis,American,no,3,4.5,West University,http://www.yelp.com/biz/skyline-deli-houston-6,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Houston,TX,29.7059,-95.404683,1
gMVulEfpWnYafS7gwgboGw,Burger Joes,Georgia Institute of Technology,yes,Restaurant,American,no,10,2.5,Westside / Home Park,http://www.yelp.com/biz/burger-joes-atlanta,http://s3-media1.ak.yelpcdn.com/bphoto/bv70vfnnerOOp6COqj7fmw/ms.jpg,Atlanta,GA,33.7867181,-84.3920447,1
gmZGeYqlPR6dBwdBZ0K4Bg,Golden Krust,Columbia University,yes,Restaurant,Caribbean,no,4,3.5,Harlem,http://www.yelp.com/biz/golden-krust-new-york-2,http://s3-media2.ak.yelpcdn.com/bphoto/4P7FDemmK3aSxy7L1PFurQ/ms.jpg,New York,NY,40.8138102,-73.9561679,1
gn8cZOxQIZNUeiHcJ0WxMQ,Max & Erma's Restaurants,Carnegie Mellon University,no,Restaurant,American,no,7,3,Shadyside,http://www.yelp.com/biz/max-and-ermas-restaurants-pittsburgh-4,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Pittsburgh,PA,40.451773,-79.9325889,0
gneNNSYx2rz8KnbzyOMarg,Margarita's,University of Waterloo,yes,Restaurant,Mexican,no,6,2.5,University of Waterloo,http://www.yelp.ca/biz/margaritas-waterloo,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Waterloo,ON,43.465331,-80.5222708,0
GnhwlC088_OxQCcW0-9kKQ,J.R. Crickets,Georgia Institute of Technology,yes,Diners,American,no,62,4,Midtown,http://www.yelp.com/biz/j-r-crickets-atlanta-5,http://s3-media1.ak.yelpcdn.com/bphoto/gDJan5ni_nDnZMu7oR39rw/ms.jpg,Atlanta,GA,33.7717319,-84.3886132,0
GnK8GEZfjDfWOliNW5Snpw,Eat Street Grill,University of Southern California,no,Restaurant,American,no,6,2,South Los Angeles,http://www.yelp.com/biz/eat-street-grill-los-angeles,http://s3-media3.ak.yelpcdn.com/bphoto/149oawXVEc7622gHcxqQgg/ms.jpg,Los Angeles,CA,34.0244335,-118.2784177,0
gNLgH9yqB2iSjacFpa69jA,Thai Spice Picnic Garden,Rensselaer Polytechnic Institute,yes,Restaurant,Thai,no,16,2.5,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/thai-spice-picnic-garden-troy,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Troy,NY,42.785916,-73.667102,1
gNMAEldBHzkUSKNS9adw0g,Bain's Deli,University of Pennsylvania,yes,Delis,American,no,6,4,Mantua,http://www.yelp.com/biz/bains-deli-philadelphia-2,http://s3-media2.ak.yelpcdn.com/bphoto/Lqh6UdYPBbLFb3Kxipm03A/ms.jpg,Philadelphia,PA,39.96244,-75.19993,0
gNNf9i64PCPj_H_LK3c9ew,Mick's Midtown,Georgia Institute of Technology,no,Restaurant,American,no,2,4.5,Downtown,http://www.yelp.com/biz/micks-midtown-atlanta,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Atlanta,GA,33.7697343,-84.3851299,0
GnP1zV2kD5Fg3qKta84JzA,The Lexington Grille,Rice University,yes,Restaurant,American,no,18,4,Museum District,http://www.yelp.com/biz/the-lexington-grille-houston,http://s3-media4.ak.yelpcdn.com/bphoto/OFqfB53vQoWhO9hNbO523w/ms.jpg,Houston,TX,29.731448,-95.409853,1
gnQ862Cvz2U0CjNuOyGLpA,Central Brew,Massachusetts Institute of Technology,yes,Cafes,Beverages,no,5,4,Massachusetts Institute of Technology,http://www.yelp.com/biz/central-brew-cambridge,http://s3-media4.ak.yelpcdn.com/bphoto/Z0C6Ag8jlO2dEO-r6zuZrA/ms.jpg,Cambridge,MA,42.3627304,-71.099245,0
gnqHyA6gY2-m9S-FKt6Xqw,Cravings,University of Illinois - Urbana-Champaign,yes,Restaurant,AsianFusion,no,47,4.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/cravings-champaign-2,http://s3-media3.ak.yelpcdn.com/bphoto/HQi1kaY-amTYWj78zY9Qrg/ms.jpg,Champaign,IL,40.1112735,-88.2288883,1
GOjM-qaMKUrCOf8Rf6_S9Q,Wan Fu,Rice University,yes,Restaurant,Chinese,no,14,2.5,West University,http://www.yelp.com/biz/wan-fu-houston-3,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Houston,TX,29.7101276,-95.4018817,0
gomSgjEesyhMgdN8w2tBOA,Gillie's Cuisine,Virginia Tech,yes,Restaurant,American,yes,67,4,Virginia Tech,http://www.yelp.com/biz/gillies-cuisine-blacksburg,http://s3-media4.ak.yelpcdn.com/bphoto/QXlunJu_P88gSA_CkHyw8Q/ms.jpg,Blacksburg,VA,37.2302202,-80.4159916,0
gOp_w9qmLq6B8YRypTPp8g,Viengvilay Thai Cuisine,University of California at Berkeley,yes,Restaurant,Thai,no,8,2.5,UC Campus Area,http://www.yelp.com/biz/viengvilay-thai-cuisine-berkeley,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.8751579,-122.2600721,0
gOtY-I9lvbyOUShbBhCChQ,Pamela's,Carnegie Mellon University,yes,Breakfast,American,no,60,4,Squirrel Hill,http://www.yelp.com/biz/pamelas-pittsburgh-2,http://s3-media3.ak.yelpcdn.com/bphoto/2WPBMNDuj4AFHhWQGyd-Fw/ms.jpg,Pittsburgh,PA,40.4381641,-79.9223252,0
GP5xVVJx0ekAky5BzyiQrw,Starbucks,Massachusetts Institute of Technology,yes,Cafes,Beverages,no,39,3.5,Harvard Square,http://www.yelp.com/biz/starbucks-cambridge-13,http://s3-media1.ak.yelpcdn.com/bphoto/VqHH10Ud24kPmf2DMTYeQA/ms.jpg,Cambridge,MA,42.372692,-71.1199215,1
gpaJYV8IT-oT9wOt16BlSw,Pizza Prima,Carnegie Mellon University,yes,Restaurant,Italian,no,12,4,Oakland,http://www.yelp.com/biz/pizza-prima-pittsburgh,http://s3-media4.ak.yelpcdn.com/bphoto/elKxzkbpG93clJd4Dt_KWg/ms.jpg,Pittsburgh,PA,40.4495607,-79.950504,1
GPBqqLKwuIePeDf2tlwTRQ,Rustey's Pizzeria,Rensselaer Polytechnic Institute,yes,Restaurant,Italian,no,3,3.5,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/rusteys-pizzeria-wynantskill,http://s3-media3.ak.yelpcdn.com/bphoto/l3A8hfChg18BNIi_m-X4IA/ms.jpg,Wynantskill,NY,42.6975007,-73.6476478,1
GPhnm_rcjkbc_b96DVS5HQ,Algiers Coffee House,Massachusetts Institute of Technology,yes,Coffee and Tea,MiddleEastern,no,270,3.5,Harvard Square,http://www.yelp.com/biz/algiers-coffee-house-cambridge,http://s3-media4.ak.yelpcdn.com/bphoto/Bc3CAzvDnbT5B7SKTtK4eg/ms.jpg,Cambridge,MA,42.3733152,-71.1209277,1
GpOXrljkb2JuunyYokS-hw,Taqueria Morelia,University of Washington,no,Restaurant,Mexican,no,2,2.5,University District,http://www.yelp.com/biz/taqueria-morelia-seattle,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Seattle,WA,47.6613956,-122.3136512,0
gPPIvynVCnKsvADSgszAqg,Noodle Nation,University of Washington,yes,Restaurant,Thai,no,82,4,University District,http://www.yelp.com/biz/noodle-nation-seattle,http://s3-media4.ak.yelpcdn.com/bphoto/w-47iNAiqtv_nhQ5N-ENBQ/ms.jpg,Seattle,WA,47.6592242,-122.3131561,1
gPs9U8fjYpJbYtMQThUeVA,Rising Roll Sandwich Company,Georgia Institute of Technology,yes,Delis,American,no,5,3,Midtown,http://www.yelp.com/biz/rising-roll-sandwich-company-atlanta,http://s3-media1.ak.yelpcdn.com/bphoto/j9rr4OEmIJgA2Os_AkPbYw/ms.jpg,Atlanta,GA,33.7870926,-84.38815355,0
GQ1k97OA3kKUe4nHBoay1A,Hunters Pub,Purdue University,yes,Restaurant,American,no,10,4,Purdue University,http://www.yelp.com/biz/hunters-pub-west-lafayette,http://s3-media1.ak.yelpcdn.com/bphoto/aBtZWUjHbT_Cvb3H2bDOTw/ms.jpg,West Lafayette,IN,40.4533971,-86.9210244,0
GqC3KtAwUAH7gsjp8El-Zw,Carl's Jr Restaurant 137,Harvey Mudd College,yes,Restaurant,American,no,5,3,Harvey Mudd College,http://www.yelp.com/biz/carls-jr-restaurant-137-montclair,http://s3-media2.ak.yelpcdn.com/bphoto/900RRHKlgTtOqAK_Q8rV1Q/ms.jpg,Montclair,CA,34.0914382,-117.689841,0
gqETlVKT3LIAL59WBoPBpQ,La Piazza Ristorante,University of Massachusetts - Amherst,no,Restaurant,Italian,no,11,3.5,University of Massachusetts - Amherst,http://www.yelp.com/biz/la-piazza-ristorante-amherst,http://s3-media2.ak.yelpcdn.com/bphoto/VDFg1hcM8utlFh-FuAgqRw/ms.jpg,Amherst,MA,42.376276,-72.518136,0
GqFwgMpqggQgYTco0AbEAg,Ike's Place,Stanford University,yes,Delis,American,no,390,4,Stanford University,http://www.yelp.com/biz/ikes-place-stanford-3,http://s3-media1.ak.yelpcdn.com/bphoto/ypAEwtXYj3ZpksrBmFmKLQ/ms.jpg,Stanford,CA,37.42808914,-122.1740799,0
gQjjITQHLhpn6VN99q8BsQ,Octane,Georgia Institute of Technology,yes,Cafes,Beverages,no,269,4,Georgia Institute of Technology,http://www.yelp.com/biz/octane-atlanta,http://s3-media4.ak.yelpcdn.com/bphoto/V4a6z2DMglMWhLXszvojUA/ms.jpg,Atlanta,GA,33.779258,-84.410189,1
GqqBWV8ysYB48_jLPMl2bA,Maize N Blue Deli,University of Michigan - Ann Arbor,yes,Delis,American,no,59,4,University of Michigan - Ann Arbor,http://www.yelp.com/biz/maize-n-blue-deli-ann-arbor,http://s3-media3.ak.yelpcdn.com/bphoto/UrkD6iinGp26KvsWi8c7pQ/ms.jpg,Ann Arbor,MI,42.2751356,-83.7321596,0
GRaA3YKV2bcQzPRE2h9gpA,Fishnet,University of Maryland - College Park,yes,Breakfast,Seafood,no,48,4,University of Maryland - College Park,http://www.yelp.com/biz/fishnet-college-park,http://s3-media4.ak.yelpcdn.com/bphoto/LMlFRJYc3y4Xg4lZI4GFtQ/ms.jpg,College Park,MD,38.994807,-76.9258282,1
grtRbOhjogmnTXToPwFoNQ,The Mediterranean Grill,Carnegie Mellon University,yes,Restaurant,Mediterranean,no,19,4,Squirrel Hill,http://www.yelp.com/biz/the-mediterranean-grill-pittsburgh,http://s3-media1.ak.yelpcdn.com/bphoto/FtBSNI4MtzVb5-zDv6dy7g/ms.jpg,Pittsburgh,PA,40.4377489,-79.92187,0
grvzbRo-RMUYTZGzA2yUbw,McAlister's Deli,University of Illinois - Urbana-Champaign,yes,Delis,American,no,2,2,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/mcalisters-deli-urbana,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Urbana,IL,40.109243,-88.227253,0
Gs4hqm1rUkMHSwhLWKaG1g,Los Antojitos,University of Maryland - College Park,yes,Restaurant,Mexican,no,4,3.5,University of Maryland - College Park,http://www.yelp.com/biz/los-antojitos-hyattsville,http://s3-media4.ak.yelpcdn.com/bphoto/ENP6MAiv9qzCvsGbQ1x1zg/ms.jpg,Hyattsville,MD,39.004812,-76.969789,0
GsEv1JV7ypTEHYuC4jXvTg,The Italian Longhorn Pizzeria,University of Texas - Austin,no,Restaurant,Italian,no,4,3.5,University of Texas,http://www.yelp.com/biz/the-italian-longhorn-pizzeria-austin,http://s3-media4.ak.yelpcdn.com/bphoto/Ooga6EA7Te1qtFytJMETKA/ms.jpg,Austin,TX,30.287644,-97.7422229,1
GsoYOQQ_7L9amG78lucepQ,Fredo's Pizzeria,California Institute of Technology,yes,Restaurant,Italian,no,52,3,Pasadena,http://www.yelp.com/biz/fredos-pizzeria-pasadena,http://s3-media2.ak.yelpcdn.com/bphoto/cF9Mr05vABPcHYTshlfUUg/ms.jpg,Pasadena,CA,34.1457411,-118.1302377,0
gsxBic3oXStmNtg10h6StA,Jack In the Box,University of Texas - Austin,yes,Diners,American,no,8,3,University of Texas,http://www.yelp.com/biz/jack-in-the-box-austin-7,http://s3-media4.ak.yelpcdn.com/bphoto/JyeF3cypFoyErhkCebGbLg/ms.jpg,Austin,TX,30.2902007,-97.7414152,0
GT6GfdtsLhkwgBapRKGwPQ,Wendy's Old Fashioned Hamburgers,University of Texas - Austin,no,Diners,American,no,9,3,University of Texas,http://www.yelp.com/biz/wendys-old-fashioned-hamburgers-austin-14,http://s3-media4.ak.yelpcdn.com/bphoto/e6thvjyOGJmiOAe2fZ3hxw/ms.jpg,Austin,TX,30.2817789,-97.7421269,1
GtA3gDehKFts3d7VZRFlYg,Stucchi's Ice Cream,University of Michigan - Ann Arbor,yes,Patisserie,Dessert,no,16,4,University of Michigan - Ann Arbor,http://www.yelp.com/biz/stucchis-ice-cream-ann-arbor,http://s3-media4.ak.yelpcdn.com/bphoto/y-dgsDLiGGlBMaBOo59SHw/ms.jpg,Ann Arbor,MI,42.2751149,-83.7348854,0
gTfLL0qtHBrHAOAlx_BjWw,San Antonio Street Cafe,University of Texas - Austin,no,Cafe,Beverages,no,2,3.5,University of Texas,http://www.yelp.com/biz/san-antonio-street-cafe-austin,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Austin,TX,30.284293,-97.742696,1
GTVd0h1KIfBH5VyFebvd1A,Jimmy John's,Purdue University,yes,Delis,American,no,8,4,Purdue University,http://www.yelp.com/biz/jimmy-johns-west-lafayette,http://s3-media2.ak.yelpcdn.com/bphoto/h2mPutJVKX6eZ5J3W6rJ3w/ms.jpg,West Lafayette,IN,40.423194,-86.906388,1
gtVk7m6eldEfsJFD9LHRUg,Samad's Gourmet,Columbia University,yes,Delis,American,no,16,4,Morningside Heights,http://www.yelp.com/biz/samads-gourmet-new-york,http://s3-media2.ak.yelpcdn.com/bphoto/FpoQhQs8Lb8fLOWZDLk32w/ms.jpg,New York,NY,40.805159,-73.966209,1
GTYA7fQK71WN9NU6ro0WmA,Felipe's Taqueria,Massachusetts Institute of Technology,yes,Restaurant,Mexican,no,347,4,Harvard Square,http://www.yelp.com/biz/felipes-taqueria-cambridge,http://s3-media4.ak.yelpcdn.com/bphoto/h8dEUfzlmed9615HS-DDAQ/ms.jpg,Cambridge,MA,42.3725133,-71.1197726,0
gtYWhnyGjqovJFnKFTD7GA,Stixs Bistro,University of Texas - Austin,no,Restaurant,AsianFusion,no,17,2.5,University of Texas,http://www.yelp.com/biz/stixs-bistro-austin,http://s3-media4.ak.yelpcdn.com/bphoto/00OsGz0qqjHcqfbotHWiNw/ms.jpg,Austin,TX,30.2897801,-97.7415365,1
gTZdJcQxEbCtnSNT3UdB2A,The Cool Cafe,Stanford University,yes,Delis,American,no,67,4,Stanford University,http://www.yelp.com/biz/the-cool-cafe-stanford,http://s3-media2.ak.yelpcdn.com/bphoto/ne0PRyUPr6qImS4YrAPFWg/ms.jpg,Stanford,CA,37.43263066,-122.1709085,1
GUoVncYpFzfxt2HJZFBqDw,Plum Blossom Chinese Restaurant,Rensselaer Polytechnic Institute,yes,Restaurant,Chinese,no,29,3.5,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/plum-blossom-chinese-restaurant-troy,http://s3-media4.ak.yelpcdn.com/bphoto/g9jrosdyt0feVpvXwl3RLA/ms.jpg,Troy,NY,42.7429217,-73.6485273,1
gupc57VIn_IOUTMtPsGmkg,Jolly Roger Cafe,Brown University,yes,Delis,American,no,6,3.5,Fox Point,http://www.yelp.com/biz/jolly-roger-cafe-providence,http://s3-media2.ak.yelpcdn.com/bphoto/KVmeln_ljT-XoxtKqElOVA/ms.jpg,Providence,RI,41.8225012,-71.4051652,0
GvBGYrTb6HKMA50TuVQztA,Sorrento's Pizza,Carnegie Mellon University,yes,Restaurant,Italian,no,5,4,Oakland,http://www.yelp.com/biz/sorrentos-pizza-pittsburgh,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Pittsburgh,PA,40.4403662,-79.9565813,1
gVJgVlEsWul-QbAcMiupzg,U:Don Fresh Japanese Noodle Station,University of Washington,yes,Restaurant,Japanese,no,89,4,University District,http://www.yelp.com/biz/u-don-fresh-japanese-noodle-station-seattle-3,http://s3-media3.ak.yelpcdn.com/bphoto/Eciilboi5nABJ-h4WeQerA/ms.jpg,Seattle,WA,47.6617466,-122.3132847,1
Gvox18F9QxsSS9qG2O8E-A,Sam's Cafe,University of Illinois - Urbana-Champaign,yes,Diners,Mediterranean,no,39,4,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/sams-cafe-champaign,http://s3-media2.ak.yelpcdn.com/bphoto/MbvdJzYuD_knd2A5HtQBvA/ms.jpg,Champaign,IL,40.1169218,-88.2426348,1
GVPEk8fvR7_46_5lYch_4A,Salim's Middle Eastern Food Store,Carnegie Mellon University,yes,Delis,Ethnic Food,no,22,4.5,Bloomfield,http://www.yelp.com/biz/salims-middle-eastern-food-store-pittsburgh,http://s3-media4.ak.yelpcdn.com/bphoto/z7hVKw-nz4dD3jJqRsfOvQ/ms.jpg,Pittsburgh,PA,40.4527648,-79.9494333,1
gVQ7REHc3KTjROrI8LPhNQ,Flavour Cafe & Lounge,Rensselaer Polytechnic Institute,no,Delis,American,no,24,4,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/flavour-cafe-and-lounge-troy,http://s3-media2.ak.yelpcdn.com/bphoto/AvpknrSZLW-T_osGgN92iA/ms.jpg,Troy,NY,42.724569,-73.690453,1
GvqBVs9daMVjiH27lwRNUQ,Kendall Kitchen,Massachusetts Institute of Technology,yes,Delis,American,no,17,3,Kendall Square/MIT,http://www.yelp.com/biz/kendall-kitchen-cambridge,http://s3-media4.ak.yelpcdn.com/bphoto/KUlAiHEI7heT7UlySi33gA/ms.jpg,Cambridge,MA,42.365984,-71.092419,0
GVqmpOsG-pDp9NltaLfu-g,All About Chicken,Cornell University,yes,Restaurant,American,no,2,1,Cornell University,http://www.yelp.com/biz/all-about-chicken-ithaca,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Ithaca,NY,42.4396118,-76.4965954,0
GvtiGYkOlVpJ5Dm2zmYM9A,Somtam Thai,University of Washington,yes,Restaurant,Thai,no,10,3,University District,http://www.yelp.com/biz/somtam-thai-seattle,http://s3-media4.ak.yelpcdn.com/bphoto/7XJVVa3BctDkp4szefUMgQ/ms.jpg,Seattle,WA,47.6642,-122.3130844,0
GW50OeHwxznKkj857lbOoQ,Maru,University of Michigan - Ann Arbor,yes,Restaurant,Korean,no,57,4,University of Michigan - Ann Arbor,http://www.yelp.com/biz/maru-ann-arbor,http://s3-media2.ak.yelpcdn.com/bphoto/a4iRkq7lo07X1Ia380KGuw/ms.jpg,Ann Arbor,MI,42.2778245,-83.7440127,1
gW8MBkU9W1iMCdQIg6_lJg,Cheeburger Cheeburger,Princeton University,yes,Diners,American,no,5,4.5,Princeton University,http://www.yelp.com/biz/cheeburger-cheeburger-lawrence-township,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Lawrence Township,NJ,40.29618014,-74.68304157,0
gWaXpiHwAmQ9aRP_F6LgCg,Chocolate Lover's Club,Princeton University,yes,Pattisserie,Dessert,no,6,1,Princeton University,http://www.yelp.com/biz/chocolate-lovers-club-princeton,http://s3-media2.ak.yelpcdn.com/bphoto/bLMkc809sDbiQaS82-B_cA/ms.jpg,Princeton,NJ,40.3568329,-74.6142118,0
GWS5s8HSm1zjqMLJD7wQLg,Woori Jib Restaurant,University of Illinois - Urbana-Champaign,yes,Restaurant,Korean,no,32,3.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/woori-jib-restaurant-champaign-2,http://s3-media1.ak.yelpcdn.com/bphoto/wh-wOPqX7S09lEtBGU9ADQ/ms.jpg,Champaign,IL,40.10959,-88.230064,1
Gx2873IIvAYb9eRvXKJoYg,Apple Farm & Trellis Court,California Polytechnic State University,yes,Restaurant,American,no,245,3.5,California Polytechnic State University,http://www.yelp.com/biz/apple-farm-and-trellis-court-san-luis-obispo,http://s3-media1.ak.yelpcdn.com/bphoto/o633RFOLUWe8kDTZxZDq6w/ms.jpg,San Luis Obispo,CA,35.290373,-120.6495658,0
GXezM70T5c9-rPnOFZ4TmA,Chopstiks,University of Washington,yes,Restaurant,Taiwanese,no,2,4,University District,http://www.yelp.com/biz/chopstiks-seattle,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Seattle,WA,47.6601999,-122.3132778,1
gXnY5sxMc3glY4APj43Dkw,Chopsticks,University of Washington,yes,Restaurant,Chinese,no,5,4.5,University District,http://www.yelp.com/biz/chopsticks-seattle-2,http://s3-media3.ak.yelpcdn.com/bphoto/lijmTF5mFFTKLodRaG-nrQ/ms.jpg,Seattle,WA,47.6601999,-122.3132778,1
gxovcvlwQYL24HZksXK4Vg,Teriyaki Cafe,Massachusetts Institute of Technology,yes,Restaurant,Japanese,no,10,3.5,Kendall Square/MIT,http://www.yelp.com/biz/teriyaki-cafe-cambridge,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Cambridge,MA,42.3635847,-71.0824613,1
gxUUb_bPNZL4zRjuePRp6w,Jane's Gourmet Deli & Catering,Purdue University,yes,Delis,American,no,4,4.5,Purdue University,http://www.yelp.com/biz/janes-gourmet-deli-and-catering-lafayette,http://s3-media1.ak.yelpcdn.com/bphoto/73LDZWU2kCHTPZvkfdGHag/ms.jpg,Lafayette,IN,40.4225337,-86.8931051,0
gY7TJl5bB-UzYSo6Mo0ZOQ,O-Cha,Brown University,yes,Restaurant,Thai,no,7,3,Fox Point,http://www.yelp.com/biz/o-cha-providence,http://s3-media4.ak.yelpcdn.com/bphoto/p-dKR9Vokizrzojfe-IYYQ/ms.jpg,Providence,RI,41.819369,-71.39881,1
gYbX_IfkzWme4ItyXb_lgw,Cafe Espresso Experience,University of California at Berkeley,yes,Cafe,Beverages,no,136,4,Telegraph Ave,http://www.yelp.com/biz/cafe-espresso-experience-berkeley,http://s3-media1.ak.yelpcdn.com/bphoto/Yn8jvkbGnwiTy02j-Cf_TA/ms.jpg,Berkeley,CA,37.8684351,-122.2606426,1
gYdx3POVviEoVSFXgIYElg,Dantes II Pizzeria,Rensselaer Polytechnic Institute,yes,Restaurant,Italian,no,2,1,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/dantes-ii-pizzeria-rensselaer,http://s3-media1.ak.yelpcdn.com/bphoto/gKlB9P5DiB1bABwlBcUvKg/ms.jpg,Rensselaer,NY,42.661316,-73.691466,0
GyGTEdHA8ajDhU7oyLSCgQ,O'Yummy Sushi,University of Waterloo,yes,Restaurant,Japanese,no,2,3.5,University of Waterloo,http://www.yelp.ca/biz/o-yummy-sushi-waterloo,http://s3-media3.ak.yelpcdn.com/bphoto/JMR9GEE4p55qrxjLjugVWQ/ms.jpg,Waterloo,ON,43.4461333,-80.5718574,0
gYMhUx_NSheqhvD3agJ8fg,Yogurtland,University of Southern California,yes,Patisserie,Dessert,no,65,4,South Los Angeles,http://www.yelp.com/biz/yogurtland-los-angeles-10,http://s3-media3.ak.yelpcdn.com/bphoto/Pzwl1kqd1PGsGOB-LVAmYg/ms.jpg,Los Angeles,CA,34.0221911,-118.2798269,0
gys3-udVB8hpsiqY61JRvQ,Pepe's On The Ave,University of Washington,no,Restaurant,American,no,3,5,University District,http://www.yelp.com/biz/pepes-on-the-ave-seattle,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Seattle,WA,47.6623654,-122.3132754,0
