business_id,name,schools,open,category,subcategory,is_vegetarian,review_count,stars,neighborhoods,url,photo_url,city,state,latitude,longitude
rkKczeBrjybOhwk3TdiHow,Wolfe Burgers,California Institute of Technology,yes,FastFood,American,no,151,3.5,Pasadena,http://www.yelp.com/biz/wolfe-burgers-pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/oHybjYj6rLpMAVaCGRSkkA/ms.jpg,Pasadena,CA,34.1468615,-118.1323148
YzNr5QN_t2tbxitwcuu8EA,Woodstock's Pizza,California Polytechnic State University,yes,Restaurant,Pizza,no,144,3.5,California Polytechnic State University,http://www.yelp.com/biz/woodstocks-pizza-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/u2MwDDdJGeOMA2Gu2xuRIA/ms.jpg,San Luis Obispo,CA,35.2812018,-120.6607636
lgO3Zsijjc0sTuKpwI8NsQ,Yiannis Greek Restaurant,Harvey Mudd College,yes,Restaurant,Mediterranean,no,37,3.5,Harvey Mudd College,http://www.yelp.com/biz/yiannis-greek-restaurant-claremont,http://s3-media2.ak.yelpcdn.com/bphoto/BSkK7VhOoYO7WPbQzFff-Q/ms.jpg,Claremont,CA,34.0961668,-117.7178903
XFwh7JQ3CmFe6yza3JZGbw,Yum Yum Donuts No 73,Harvey Mudd College,yes,Diners,American,no,5,3.5,Harvey Mudd College,http://www.yelp.com/biz/yum-yum-donuts-no-73-claremont,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Claremont,CA,34.0884549,-117.7192299
CiHA70Q73nIuBW4VlHik9g,21 Choices Frozen Yogurt,Harvey Mudd College,yes,Patisserie,Dessert,no,66,4,Harvey Mudd College,http://www.yelp.com/biz/21-choices-frozen-yogurt-claremont-3,http://s3-media1.ak.yelpcdn.com/bphoto/mxv_DKJl9e3SfyxLL5iQpg/ms.jpg,Claremont,CA,34.107098,-117.7293246
NQ_C2IR2Dm4kQZjKmgrS4Q,21 Choices Frozen Yogurt,Harvey Mudd College,yes,Patisserie,Dessert,no,77,4,Harvey Mudd College,http://www.yelp.com/biz/21-choices-frozen-yogurt-claremont-2,http://s3-media1.ak.yelpcdn.com/bphoto/J6UalgqzD-JCLBJceeMFIA/ms.jpg,Claremont,CA,34.0944922,-117.7204986
PvZS65rEcNCZVJ_YNNZ03A,42nd Street Bagel,Harvey Mudd College,yes,Restaurant,American,no,55,4,Harvey Mudd College,http://www.yelp.com/biz/42nd-street-bagel-claremont,http://s3-media3.ak.yelpcdn.com/bphoto/ILCy_QQTN5d0xAua9gUiiw/ms.jpg,Claremont,CA,34.096202,-117.718292
R2-_hZIboGriSatS2kn7rw,Abricott,California Institute of Technology,yes,Restaurant,AsianFusion,no,243,4,Pasadena,http://www.yelp.com/biz/abricott-pasadena-2,http://s3-media1.ak.yelpcdn.com/bphoto/6YlAO1xLDdkqm71MWHfbRA/ms.jpg,Pasadena,CA,34.14175,-118.131823
LdfOPA0n7_KgeckwP3mEXA,Amigo's Restaurant,California Institute of Technology,yes,Restaurant,Mexican,no,170,4,Pasadena,http://www.yelp.com/biz/amigos-restaurant-pasadena,http://s3-media2.ak.yelpcdn.com/bphoto/u1MeKAAphUEH5qGsMggnVw/ms.jpg,Pasadena,CA,34.1459299,-118.1241186
SPpt5JdIoVH89Ow6m0-gUg,Arrillaga Dining Commons,Stanford University,yes,Restaurant,American,no,6,4,Stanford University,http://www.yelp.com/biz/arrillaga-dining-commons-stanford,http://s3-media2.ak.yelpcdn.com/bphoto/ZPuHa68jG10JPj1NLzXxQw/ms.jpg,Stanford,CA,37.42534193,-122.1642083
WW1OGeUifaMsDIwphitvUg,Aruffo's Italian Cuisine,Harvey Mudd College,yes,Restaurant,Italian,no,181,4,Harvey Mudd College,http://www.yelp.com/biz/aruffos-italian-cuisine-claremont,http://s3-media1.ak.yelpcdn.com/bphoto/jZfjqemfFLNFg6j6YcMpZQ/ms.jpg,Claremont,CA,34.0952549,-117.7179016
D-lY5t8ug4Tjdf--0NbEqA,Aun Deli Cafe,California Institute of Technology,no,Restaurant,Japanese,no,33,4,Pasadena,http://www.yelp.com/biz/aun-deli-cafe-pasadena,http://s3-media2.ak.yelpcdn.com/bphoto/nSuq43C0epwK31_Zm1_E3w/ms.jpg,Pasadena,CA,34.146595,-118.130418
xh3bK-9p1S6XA-n5SRYagA,Baskin Robbins,Harvey Mudd College,yes,Patisserie,Dessert,no,5,4,Harvey Mudd College,http://www.yelp.com/biz/baskin-robbins-claremont,http://s3-media1.ak.yelpcdn.com/bphoto/7cMSC18j1bOIICJ6K4EmQg/ms.jpg,Claremont,CA,34.1071181,-117.732967
PuTHnd2I7mhZG28wQw8rVg,Bing Dining Room,Stanford University,yes,Restaurant,American,no,2,4,Stanford University,http://www.yelp.com/biz/bing-dining-room-palo-alto,http://s3-media3.ak.yelpcdn.com/bphoto/V2LypmNsjCvdvE3tNz5Lvw/ms.jpg,Palo Alto,CA,37.43472641,-122.1779251
MJMTsZ0ty0RCyUjF_6XVPg,Bistro 45,California Institute of Technology,yes,Restaurant,American,no,202,4,Pasadena,http://www.yelp.com/biz/bistro-45-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/460A1pbbXTWxy1enWDSPTQ/ms.jpg,Pasadena,CA,34.145024,-118.131246
Zq8I8faj8_VTDFulo8yo6w,BlackHorse at Uptown,California Polytechnic State University,yes,Cafes,Beverages,no,88,4,California Polytechnic State University,http://www.yelp.com/biz/blackhorse-at-uptown-san-luis-obispo,http://s3-media3.ak.yelpcdn.com/bphoto/r-quIssPaczDQZsbXVSL0g/ms.jpg,San Luis Obispo,CA,35.2814229,-120.659642
HFa0keG2xiH7Cn3uTCmkDw,BlackHorse on Foothill,California Polytechnic State University,yes,Cafes,Beverages,no,13,4,California Polytechnic State University,http://www.yelp.com/biz/blackhorse-on-foothill-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/d9aSOoVJXkTNV3C9QnABuw/ms.jpg,San Luis Obispo,CA,35.29435,-120.671387
3kgft1U-KAVOH73Tnhm1Gw,Bliss Cafe,California Polytechnic State University,yes,Restaurant,American,yes,36,4,California Polytechnic State University,http://www.yelp.com/biz/bliss-cafe-san-luis-obispo,http://s3-media2.ak.yelpcdn.com/bphoto/SFWTyjrECis9-4qxGDiZjA/ms.jpg,San Luis Obispo,CA,35.279939,-120.66317
jlgt6CKQY7ZfW_36pNs_nw,Boca Burger,Harvey Mudd College,yes,Diners,American,no,9,4,Harvey Mudd College,http://www.yelp.com/biz/boca-burger-claremont,http://s3-media4.ak.yelpcdn.com/bphoto/vjie5jF75QVWZ3gCx40ccQ/ms.jpg,Claremont,CA,34.1071454,-117.7207066
g3xfHVpKPQPL5NrZIqx6qg,Bon Temps Creole Cafe,California Polytechnic State University,yes,Restaurant,Southern,no,85,4,California Polytechnic State University,http://www.yelp.com/biz/bon-temps-creole-cafe-san-luis-obispo,http://s3-media2.ak.yelpcdn.com/bphoto/uuCNtPHvXtjp2X3iqRQPKA/ms.jpg,San Luis Obispo,CA,35.2869022,-120.6653276
oBGHg3P-xbUiXBWtSCqHVw,Boudin Sourdough Bakery & Cafe,Stanford University,no,Delis,American,no,2,4,Stanford University,http://www.yelp.com/biz/boudin-sourdough-bakery-and-cafe-palo-alto,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Palo Alto,CA,37.4422452,-122.1707225
#NAME?,Breaking Bread Bakery,California Polytechnic State University,yes,Patisserie,Bakeries,no,2,4,California Polytechnic State University,http://www.yelp.com/biz/breaking-bread-bakery-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/SH-iO_dRzLcFqQ3BjcQKXg/ms.jpg,San Luis Obispo,CA,35.2817038,-120.6600636
O6hDE3W1lSDz4LCUwx359Q,British Emporium,Harvey Mudd College,yes,Restaurant,British,no,13,4,Harvey Mudd College,http://www.yelp.com/biz/british-emporium-upland,http://s3-media1.ak.yelpcdn.com/bphoto/rrtgyBwwAb54xPt0w409WA/ms.jpg,Upland,CA,34.1052509,-117.6896841
fy8ssAoDOOtg3Y2iqfMHSQ,Buona Tavola,California Polytechnic State University,yes,Restaurant,Italian,no,165,4,California Polytechnic State University,http://www.yelp.com/biz/buona-tavola-san-luis-obispo-2,http://s3-media2.ak.yelpcdn.com/bphoto/hrqdqeYa0Mpbn-ns3Tj10Q/ms.jpg,San Luis Obispo,CA,35.282137,-120.6605603
DTwNhYuDQzyGvUHysBk_4Q,Caf\u00e9 Primavera at Allied Arts Guild,Stanford University,yes,Restaurant,American,no,22,4,Stanford University,http://www.yelp.com/biz/caf%C3%A9-primavera-at-allied-arts-guild-menlo-park-3,http://s3-media1.ak.yelpcdn.com/bphoto/W8phJ8zghLMXFr_MlDw9ng/ms.jpg,Menlo Park,CA,37.441376,-122.178851
v2oxMmRA3SEr9l4aQvmEMw,CHAM Korean Bistro,California Institute of Technology,yes,Restaurant,Korean,no,335,4,Pasadena,http://www.yelp.com/biz/cham-korean-bistro-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/woNcwDRm4-DIJRsf4bDLpQ/ms.jpg,Pasadena,CA,34.1426743,-118.1327466
6E4qfgHlGwm7eDQOtlcxaQ,Cherry On Top,California Institute of Technology,yes,Patisserie,Dessert,no,207,4,Pasadena,http://www.yelp.com/biz/cherry-on-top-pasadena-2,http://s3-media4.ak.yelpcdn.com/bphoto/0cDKHw4uhhySzRelyI1-oQ/ms.jpg,Pasadena,CA,34.144609,-118.123444
F_ctYKeV67rrwQjUqE5ZnQ,Cisco's,California Polytechnic State University,no,Delis,American,no,4,4,California Polytechnic State University,http://www.yelp.com/biz/ciscos-san-luis-obispo,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Luis Obispo,CA,35.2796988,-120.6633496
FA4bJg80nCMSSvyoRqnNeQ,Contessa Chocolate Collection,California Institute of Technology,yes,Patisserie,Dessert,no,9,4,Pasadena,http://www.yelp.com/biz/contessa-chocolate-collection-pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/5sLV_KK0KRVPhgqQBh61mQ/ms.jpg,Pasadena,CA,34.139313,-118.131797
sx_tne-DYkLyW5wir_c4Ag,Corner Bakery Cafe,California Institute of Technology,yes,Patisserie,Bakeries,no,196,4,Pasadena,http://www.yelp.com/biz/corner-bakery-cafe-pasadena-2,http://s3-media4.ak.yelpcdn.com/bphoto/z4ZIj3lXiazvbhkqSVQLlg/ms.jpg,Pasadena,CA,34.139945,-118.133061
DEwEGJEHXoievIOMUAl1ww,Country Culture Yogurt & Health Bar,California Polytechnic State University,no,Patisserie,Dessert,no,17,4,California Polytechnic State University,http://www.yelp.com/biz/country-culture-yogurt-and-health-bar-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/1NwwQX0snJKyRvXS0chzEA/ms.jpg,San Luis Obispo,CA,35.2794522,-120.6638099
#NAME?,Crepes de Paris,Harvey Mudd College,yes,Patisserie,Dessert,no,6,4,Harvey Mudd College,http://www.yelp.com/biz/crepes-de-paris-claremont,http://s3-media3.ak.yelpcdn.com/bphoto/HGbRTC8l07XG4eCHZ-5e6w/ms.jpg,Claremont,CA,34.09446716,-117.7213898
FP3e7j9yuz2sWqk9lECJpw,Crepes de Provence,California Polytechnic State University,no,Patisserie,Dessert,no,4,4,California Polytechnic State University,http://www.yelp.com/biz/crepes-de-provence-san-luis-obispo-2,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Luis Obispo,CA,35.2817143,-120.6600208
oSMpVfjLeSDV2yZzNH0rKw,Daisy Mint,California Institute of Technology,yes,Restaurant,Thai,no,715,4,Pasadena,http://www.yelp.com/biz/daisy-mint-pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/0qjGAYbBEjHbVjt0Zrk2Mg/ms.jpg,Pasadena,CA,34.145547,-118.125165
PUyZcKYvrNZLzgRfM9evRg,Dog Haus,California Institute of Technology,yes,Diners,American,no,879,4,Pasadena,http://www.yelp.com/biz/dog-haus-pasadena,http://s3-media2.ak.yelpcdn.com/bphoto/mzgb3OvB82bc4ZJ2xgKrEQ/ms.jpg,Pasadena,CA,34.147829,-118.121813
Rn-uUjawlpd5Huk-Cp8vsg,Douce France,Stanford University,yes,Patisserie,Bakeries,no,272,4,Stanford University,http://www.yelp.com/biz/douce-france-palo-alto-2,http://s3-media2.ak.yelpcdn.com/bphoto/ceV7DGdx2sCaeDp-_qHFew/ms.jpg,Palo Alto,CA,37.4381851,-122.1585488
p8hQhrMD9Ls4nAdHzGnZzA,El Metate,California Institute of Technology,yes,Restaurant,Mexican,no,98,4,Pasadena,http://www.yelp.com/biz/el-metate-pasadena,http://s3-media2.ak.yelpcdn.com/bphoto/r4kQkilOv-vRjVCuCWba-g/ms.jpg,Pasadena,CA,34.146346,-118.1307405
VpHFOao2wBY0K0xucAkGPQ,Euro Cafe,Harvey Mudd College,yes,Restaurant,Italian,no,102,4,Harvey Mudd College,http://www.yelp.com/biz/euro-cafe-claremont,http://s3-media3.ak.yelpcdn.com/bphoto/PQaOVsYHouCsRp9fPBnrWg/ms.jpg,Claremont,CA,34.1216175,-117.7061891
UsrKX2305OkmeI7K7cizjA,Euro Pane Bakery,California Institute of Technology,yes,Delis,American,no,681,4,Pasadena,http://www.yelp.com/biz/euro-pane-bakery-pasadena,http://s3-media1.ak.yelpcdn.com/bphoto/YYeTjenBkkdAc7ElBot_yw/ms.jpg,Pasadena,CA,34.1457411,-118.1302377
beQTssrbPuz2Rr_OjDMyfQ,Flame Bay,California Polytechnic State University,no,Restaurant,Mongolian,no,19,4,California Polytechnic State University,http://www.yelp.com/biz/flame-bay-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/tH9YGY3tw11qmKbLGeed4A/ms.jpg,San Luis Obispo,CA,35.2796601,-120.6632315
wreg3p23olFakH5ipm6Dlw,G Brothers,California Polytechnic State University,yes,Steakhouses,American,no,60,4,California Polytechnic State University,http://www.yelp.com/biz/g-brothers-san-luis-obispo,http://s3-media1.ak.yelpcdn.com/bphoto/B96IOtRte0JJGdAr6aTHzQ/ms.jpg,San Luis Obispo,CA,35.2939355,-120.6695245
X5wfvGY7sizqKFsaXV3XhA,Green Street Taqueria,California Institute of Technology,yes,Restaurant,Mexican,no,44,4,Pasadena,http://www.yelp.com/biz/green-street-taqueria-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/cCNGChcVJc3wnOChUZPGlw/ms.jpg,Pasadena,CA,34.1444391,-118.1353859
YLAWm98c9aCmPD2JmxOq2A,Hana Grill,California Institute of Technology,no,Restaurant,Japanese,no,2,4,Pasadena,http://www.yelp.com/biz/hana-grill-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/9jfXiDgGIfw0KkHTyAsg4w/ms.jpg,Pasadena,CA,34.1426743,-118.1327545
posrPBw7wurh4-x_iAOJhA,Hanabi Japanese Restaurant,California Polytechnic State University,yes,Restaurant,Japanese,no,26,4,California Polytechnic State University,http://www.yelp.com/biz/hanabi-japanese-restaurant-san-luis-obispo,http://s3-media3.ak.yelpcdn.com/bphoto/T4AJAFX_f-0CVXgUEdh2Gw/ms.jpg,San Luis Obispo,CA,35.2871457,-120.664779
jlXA9QiCuUXdOZbTmm7iHw,Hayato Sushi & Grill,Harvey Mudd College,yes,Restaurant,Japanese,no,71,4,Harvey Mudd College,http://www.yelp.com/biz/hayato-sushi-and-grill-claremont,http://s3-media2.ak.yelpcdn.com/bphoto/Ha1OG7wbOoIR4dUaeV6MSA/ms.jpg,Claremont,CA,34.106508,-117.732639
9b0ly3b2nF-pYCLEFuIJRA,Honeymoon Cafe SLO,California Polytechnic State University,no,Cafes,Beverages,yes,9,4,California Polytechnic State University,http://www.yelp.com/biz/honeymoon-cafe-slo-san-luis-obispo,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Luis Obispo,CA,35.2816547,-120.6598972
zTSr3T3BkjrfdIDRTLaJuw,Honnold Cafe,Harvey Mudd College,yes,Cafes,Beverages,no,11,4,Harvey Mudd College,http://www.yelp.com/biz/honnold-cafe-claremont,http://s3-media1.ak.yelpcdn.com/bphoto/zuOwKN5DTSSlD-nNX1OPeA/ms.jpg,Claremont,CA,34.101814,-117.712494
GqFwgMpqggQgYTco0AbEAg,Ike's Place,Stanford University,yes,Delis,American,no,390,4,Stanford University,http://www.yelp.com/biz/ikes-place-stanford-3,http://s3-media1.ak.yelpcdn.com/bphoto/ypAEwtXYj3ZpksrBmFmKLQ/ms.jpg,Stanford,CA,37.42808914,-122.1740799
03YvOhFTsq232dhuxS39Rg,In-N-Out Burger,Harvey Mudd College,yes,FastFood,American,no,32,4,Harvey Mudd College,http://www.yelp.com/biz/in-n-out-burger-upland,http://s3-media3.ak.yelpcdn.com/bphoto/Z9dlSp7_2-CMnwxWIsNiWQ/ms.jpg,Upland,CA,34.1068267,-117.6859684
1ZerxLyEHF3WKjx2K_ucBw,Jamba Juice,California Polytechnic State University,yes,Patisserie,Dessert,no,4,4,California Polytechnic State University,http://www.yelp.com/biz/jamba-juice-san-luis-obispo,http://s3-media3.ak.yelpcdn.com/bphoto/sbw-fzD-gEWbS6kr9K4mwA/ms.jpg,San Luis Obispo,CA,35.2796793,-120.6614275
pYZSx6aWjEnNhWnDsQG7mA,Jamba Juice,Stanford University,yes,Cafes,Beverages,no,24,4,Stanford University,http://www.yelp.com/biz/jamba-juice-stanford,http://s3-media3.ak.yelpcdn.com/bphoto/czV9FPVkX6xK1oQaqW380Q/ms.jpg,Stanford,CA,37.423702,-122.17093
wKiTxc-b6VGXReW_M8ylMA,Jersey Mike's Subs,California Institute of Technology,yes,Delis,American,no,67,4,Pasadena,http://www.yelp.com/biz/jersey-mikes-subs-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/zE8yEEin1Ev9lTwbCkIq-w/ms.jpg,Pasadena,CA,34.1436917,-118.1322446
RlSnnS3SkjVumfu7kzPLCg,Kingkong Sushi,Harvey Mudd College,yes,Restaurant,Japanese,no,112,4,Harvey Mudd College,http://www.yelp.com/biz/kingkong-sushi-claremont,http://s3-media3.ak.yelpcdn.com/bphoto/-13o7O0rGZa2CTi2Cma28A/ms.jpg,Claremont,CA,34.09675561,-117.7191603
_UyjMqhiaP1n9WC5Xt3Ngw,Koberl at Blue,California Polytechnic State University,yes,Restaurant,American,no,82,4,California Polytechnic State University,http://www.yelp.com/biz/koberl-at-blue-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/vvuHYkVfcL2iUNb31B8k7w/ms.jpg,San Luis Obispo,CA,35.2817909,-120.6613883
CtZdyDocKYqL95NHhNc5tg,Koffee Klatsch,California Polytechnic State University,no,Cafes,Beverages,no,2,4,California Polytechnic State University,http://www.yelp.com/biz/koffee-klatsch-san-luis-obispo,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Luis Obispo,CA,35.2796988,-120.6633496
5ve6nYs2T-zaBQEcdf812Q,La Parolaccia Osteria Italiana,Harvey Mudd College,yes,Restaurant,Italian,no,116,4,Harvey Mudd College,http://www.yelp.com/biz/la-parolaccia-osteria-italiana-claremont,http://s3-media2.ak.yelpcdn.com/bphoto/V2VSU990q4sFcWnpp38Rwg/ms.jpg,Claremont,CA,34.095825,-117.719664
BvqXdJ4iadG5BfMWExX5dw,Lemonade,California Institute of Technology,yes,Restaurant,American,no,348,4,Pasadena,http://www.yelp.com/biz/lemonade-pasadena,http://s3-media2.ak.yelpcdn.com/bphoto/6tmU5BMaO2tVWDGmrJGlfA/ms.jpg,Pasadena,CA,34.1432253,-118.1322512
ZdyMzW01ZDsTO5krWB9Ywg,Linnaea's Cafe,California Polytechnic State University,yes,Cafes,Beverages,no,150,4,California Polytechnic State University,http://www.yelp.com/biz/linnaeas-cafe-san-luis-obispo,http://s3-media2.ak.yelpcdn.com/bphoto/cUWmilltDE9xjZDHIByAfg/ms.jpg,San Luis Obispo,CA,35.2791709,-120.6632064
A6p0E-nFupEjDKpKx45CIQ,Luna Red,California Polytechnic State University,yes,Restaurant,Mediterranean,no,139,4,California Polytechnic State University,http://www.yelp.com/biz/luna-red-san-luis-obispo,http://s3-media2.ak.yelpcdn.com/bphoto/D9PIRo8xrp678DigoOFHjA/ms.jpg,San Luis Obispo,CA,35.280307,-120.663485
D6jDSCivbVSjqmnu1RF3fA,Malbec,California Institute of Technology,yes,Steakhouses,Argentine,no,508,4,Pasadena,http://www.yelp.com/biz/malbec-pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/hM8Do7ySyqeO-pT15qpCmQ/ms.jpg,Pasadena,CA,34.1445831,-118.1296196
ghgGZ9QuOeDXtch_5MHIZw,MoonBean's Coffee,Stanford University,no,Cafes,Beverages,no,28,4,Stanford University,http://www.yelp.com/biz/moonbeans-coffee-stanford,http://s3-media2.ak.yelpcdn.com/bphoto/VwKFiUgQTapIEtDHEwmZDg/ms.jpg,Stanford,CA,37.4262878,-122.1700156
EUhH6r8AJz5XFLE-ZBrALg,Net Appetit,Stanford University,yes,FoodStand,Thai,no,29,4,Stanford University,http://www.yelp.com/biz/net-appetit-stanford,http://s3-media1.ak.yelpcdn.com/bphoto/Bgq-WstS12yCfMWFCBQ4lg/ms.jpg,Stanford,CA,37.4250777,-122.172576
hmhaC0cPIpIZMFkOzWkOsQ,Noir Food & Wine,California Institute of Technology,yes,Restaurant,American,no,239,4,Pasadena,http://www.yelp.com/biz/noir-food-and-wine-pasadena,http://s3-media1.ak.yelpcdn.com/bphoto/ZvUT8Yil6nrjcTBAMM5Xyw/ms.jpg,Pasadena,CA,34.146595,-118.130418
wW9eE3x2TsndTKqRdAMhLA,Norma's Tacos,California Institute of Technology,yes,Restaurant,Mexican,no,137,4,Pasadena,http://www.yelp.com/biz/normas-tacos-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/3j1Zhg1I7HXeaTK00Viv6g/ms.jpg,Pasadena,CA,34.1446289,-118.1243916
C44mTlN9hDsy9CGlgRQ8sw,Novo Restaurant And Lounge,California Polytechnic State University,yes,Restaurant,Mediterranean,no,383,4,California Polytechnic State University,http://www.yelp.com/biz/novo-restaurant-and-lounge-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/RvTXSSMKyjPerfMWPRrCGg/ms.jpg,San Luis Obispo,CA,35.279349,-120.664326
#NAME?,Nucci's,California Polytechnic State University,yes,Restaurant,Pizza,no,24,4,California Polytechnic State University,http://www.yelp.com/biz/nuccis-san-luis-obispo,http://s3-media2.ak.yelpcdn.com/bphoto/lF3JRbZqiar_U_0OiWzRlA/ms.jpg,San Luis Obispo,CA,35.2936554,-120.6726532
VFslQjSgrw4Mu5_Q1xk1KQ,Pampas,Stanford University,yes,Steakhouses,Brazilian,no,1146,4,Stanford University,http://www.yelp.com/biz/pampas-palo-alto,http://s3-media4.ak.yelpcdn.com/bphoto/Wn0OeAXGHZ5SWJX1fooA0A/ms.jpg,Palo Alto,CA,37.442975,-122.1630475
MTTJO2z-JtOb2_nYp_ZcEw,Peet's Coffee & Tea,California Institute of Technology,yes,Cafes,Beverages,no,100,4,Pasadena,http://www.yelp.com/biz/peets-coffee-and-tea-pasadena-2,http://s3-media2.ak.yelpcdn.com/bphoto/_FjGJLscLq5MNEVglYJCmQ/ms.jpg,Pasadena,CA,34.1355352,-118.1322613
JT-A1F67iKRf5ifGL8ry6A,Peninsula Creamery,Stanford University,yes,Patisserie,Dessert,no,126,4,Stanford University,http://www.yelp.com/biz/peninsula-creamery-palo-alto,http://s3-media2.ak.yelpcdn.com/bphoto/aDNlVjTV69B1PsX2mXmYGg/ms.jpg,Palo Alto,CA,37.440934,-122.1583999
#NAME?,Petra,California Polytechnic State University,yes,Restaurant,Mediterranean,no,122,4,California Polytechnic State University,http://www.yelp.com/biz/petra-san-luis-obispo,http://s3-media3.ak.yelpcdn.com/bphoto/PVOtGGSYKZ4w7Eva-hDF0Q/ms.jpg,San Luis Obispo,CA,35.283025,-120.6579426
bpV1XOZ3BKoIgEmNWLOc0g,Pinkberry,Stanford University,yes,Patisserie,Dessert,no,226,4,Stanford University,http://www.yelp.com/biz/pinkberry-palo-alto,http://s3-media2.ak.yelpcdn.com/bphoto/DJVWgH-0XwGEqjRPxXWoUw/ms.jpg,Palo Alto,CA,37.44327,-122.170831
iZ5iGdT0eZoa9PtE5dHYTQ,Pita Pit,Harvey Mudd College,yes,Delis,Mediterranean,no,39,4,Harvey Mudd College,http://www.yelp.com/biz/pita-pit-claremont,http://s3-media3.ak.yelpcdn.com/bphoto/6TxtqpLUGtPvp-YvjsDVUA/ms.jpg,Claremont,CA,34.094248,-117.719589
gl2yB09qato9VYRE3E9zCQ,Pizza on Tap,California Polytechnic State University,no,Restaurant,Pizza,no,4,4,California Polytechnic State University,http://www.yelp.com/biz/pizza-on-tap-san-luis-obispo-2,http://s3-media3.ak.yelpcdn.com/bphoto/1ZW8ZSiJgxuRGXmw-dnhAg/ms.jpg,San Luis Obispo,CA,35.2934261,-120.6678481
S-Kez-jMkXSoOwwn1YOELg,Pizza Solo,California Polytechnic State University,yes,Restaurant,Pizza,no,66,4,California Polytechnic State University,http://www.yelp.com/biz/pizza-solo-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/WwCsxyeoXtsJegRQzk6dfQ/ms.jpg,San Luis Obispo,CA,35.2804311,-120.6619593
D-eKRUJMr-5xAyZbeDDNuw,Pollos Kikiryki,Harvey Mudd College,yes,Restaurant,Peruvian,no,74,4,Harvey Mudd College,http://www.yelp.com/biz/pollos-kikiryki-claremont,http://s3-media4.ak.yelpcdn.com/bphoto/6B2pn1g784HbjrB_mt_HNw/ms.jpg,Claremont,CA,34.0890946,-117.7192306
nbNJyEGW-l6DCEwnCp7SoQ,Popolo Rotisserie Cafe and Catering,California Polytechnic State University,yes,Restaurant,Italian,no,10,4,California Polytechnic State University,http://www.yelp.com/biz/popolo-rotisserie-cafe-and-catering-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/OzdMEaWKgFaxDnjREWN7-g/ms.jpg,San Luis Obispo,CA,35.283937,-120.657216
isqo2cChN8O2mpmydHJAuQ,Rincon Azteca Restaurant,Harvey Mudd College,yes,Restaurant,Mexican,no,10,4,Harvey Mudd College,http://www.yelp.com/biz/rincon-azteca-restaurant-claremont,http://s3-media1.ak.yelpcdn.com/bphoto/dF885cnNmVW1y32695YhMw/ms.jpg,Claremont,CA,34.1216094,-117.70512
Tswdpzr5XjWFN7znavya1A,Robeks,Harvey Mudd College,no,Patisserie,Dessert,no,4,4,Harvey Mudd College,http://www.yelp.com/biz/robeks-claremont,http://s3-media4.ak.yelpcdn.com/bphoto/kLrWNq-ZSNmOmly9rI3yqQ/ms.jpg,Claremont,CA,34.1071539,-117.7209826
51VOCZHznHW5U_nVmY8euw,Root Beer Joe's Sandwich Shop,California Institute of Technology,no,Delis,American,no,77,4,Pasadena,http://www.yelp.com/biz/root-beer-joes-sandwich-shop-pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/LFe1mQJTjOArIHA9Q3CgXA/ms.jpg,Pasadena,CA,34.139313,-118.131797
ibhJdpz4uwcAYRXieRIPdA,Royal Panda Chinese Restaurant,Harvey Mudd College,yes,FastFood,Chinese,no,29,4,Harvey Mudd College,http://www.yelp.com/biz/royal-panda-chinese-restaurant-claremont,http://s3-media3.ak.yelpcdn.com/bphoto/smL0GizJf3vtGK35dprM3g/ms.jpg,Claremont,CA,34.0888387,-117.7192107
